"UF","Sexo","Idade","Cor","Anos.de.Estudo","Renda","Altura"
"Paraná",1,35,2,12,400,1.69
"Paraná",0,56,2,16,5500,1.76
"Paraná",0,55,2,16,4000,1.71
"Paraná",1,21,8,9,1350,1.98
"Paraná",1,45,8,12,1350,1.55
"Paraná",1,45,2,12,1014,1.7
"Paraná",0,44,2,12,4000,1.69
"Paraná",1,68,2,1,200,1.72
"Paraná",0,37,2,16,450,1.61
"Paraná",0,50,8,8,3000,1.64
"Paraná",1,24,2,15,1550,1.73
"Paraná",1,22,2,10,950,1.58
"Paraná",1,38,2,12,10000,1.63
"Paraná",0,26,2,16,5500,1.82
"Paraná",0,31,2,12,3000,1.72
"Paraná",1,38,2,13,788,1.67
"Paraná",1,31,2,12,1800,1.65
"Paraná",1,59,2,9,200,1.58
"Paraná",1,59,8,5,1300,1.71
"Paraná",1,58,2,3,2000,1.72
"Paraná",1,34,2,12,1200,1.75
"Paraná",0,49,2,6,1010,1.87
"Paraná",1,30,2,12,1060,1.75
"Paraná",0,53,2,6,2000,1.71
"Paraná",1,37,8,6,1110,1.72
"Paraná",0,45,2,9,2300,1.7
"Paraná",1,18,2,12,0,1.67
"Paraná",0,51,8,12,1110,1.68
"Paraná",1,45,2,9,1300,1.68
"Paraná",0,48,8,9,2000,1.56
"Paraná",1,42,2,9,1180,1.56
"Paraná",1,26,8,13,1800,1.59
"Paraná",0,28,4,12,1100,1.66
"Paraná",0,35,2,13,2300,1.71
"Paraná",0,23,2,12,2350,1.5
"Paraná",1,72,2,1,0,1.83
"Paraná",1,39,8,14,3000,1.69
"Paraná",0,42,8,9,5000,1.75
"Paraná",1,53,2,5,50,1.78
"Paraná",0,26,2,3,700,1.75
"Paraná",0,34,2,9,1350,1.6
"Paraná",0,70,2,5,900,1.7
"Paraná",0,45,8,9,3500,1.73
"Paraná",1,31,2,13,1200,1.52
"Paraná",1,37,2,13,3000,1.51
"Paraná",0,61,2,5,1150,1.81
"Paraná",0,68,2,6,0,1.69
"Paraná",1,48,2,12,2200,1.55
"Paraná",0,49,2,7,3000,1.7
"Paraná",1,53,8,5,400,1.77
"Paraná",1,36,8,9,0,1.53
"Paraná",0,72,2,1,0,1.72
"Paraná",1,60,2,1,0,1.61
"Paraná",0,59,8,1,0,1.7
"Paraná",1,24,2,12,1115,1.77
"Paraná",1,37,2,16,3000,1.7
"Paraná",1,54,8,9,0,1.74
"Paraná",1,55,8,9,0,1.58
"Paraná",1,26,8,12,1800,1.55
"Paraná",1,32,8,9,1100,1.71
"Paraná",1,69,8,2,0,1.75
"Paraná",0,37,2,9,1800,1.69
"Paraná",1,51,2,5,1015,1.74
"Paraná",1,23,8,9,1016,1.7
"Paraná",0,30,2,16,3000,1.7
"Paraná",0,33,2,12,1800,1.7
"Paraná",0,61,2,16,5000,1.7
"Paraná",1,59,2,16,1500,1.64
"Paraná",0,43,8,16,1300,1.73
"Paraná",0,64,2,12,788,1.76
"Paraná",0,45,8,13,1500,1.61
"Paraná",1,40,2,9,788,1.72
"Paraná",0,29,2,1,788,1.65
"Paraná",0,36,2,9,1100,1.65
"Paraná",0,36,8,1,1100,1.8
"Paraná",1,28,8,12,980,1.79
"Paraná",0,35,2,12,2000,1.7
"Paraná",1,53,4,1,806,1.85
"Paraná",0,41,8,12,1600,1.57
"Paraná",0,42,2,16,1400,1.69
"Paraná",0,59,4,12,1000,1.58
"Paraná",0,70,2,5,1500,1.75
"Paraná",1,42,2,9,850,1.71
"Paraná",0,35,8,16,1300,1.69
"Paraná",0,45,2,1,1600,1.67
"Paraná",0,40,2,13,5500,1.83
"Paraná",0,55,4,4,1000,1.63
"Paraná",0,60,8,1,1500,1.66
"Paraná",0,38,2,1,1000,1.87
"Paraná",0,31,8,7,3000,1.72
"Paraná",0,64,8,5,0,1.69
"Paraná",0,48,8,16,2900,1.7
"Paraná",0,63,2,12,0,1.69
"Paraná",0,68,2,5,500,1.73
"Paraná",0,61,2,12,1400,1.64
"Paraná",0,22,4,11,1400,1.69
"Paraná",0,29,8,9,2500,1.7
"Paraná",0,32,8,10,1575,1.76
"Paraná",0,31,2,12,1500,1.75
"Paraná",0,22,2,12,3000,1.5
"Paraná",1,35,4,12,900,1.62
"Paraná",1,49,2,12,1400,1.68
"Paraná",0,47,2,12,2800,1.68
"Paraná",1,76,2,8,0,1.79
"Paraná",0,30,8,12,3500,1.73
"Paraná",1,71,2,12,0,1.66
"Paraná",1,42,2,6,1080,1.76
"Paraná",0,28,8,5,800,1.71
"Paraná",0,21,8,5,850,1.53
"Paraná",1,34,8,9,874,1.74
"Paraná",0,52,8,4,300,1.68
"Paraná",0,39,2,8,2100,1.6
"Paraná",1,32,2,7,950,1.81
"Paraná",0,49,2,12,1800,1.78
"Paraná",0,28,2,5,2800,1.69
"Paraná",0,54,8,8,1200,1.69
"Paraná",0,40,8,3,1100,1.76
"Paraná",0,41,2,12,1600,1.59
"Paraná",0,31,2,16,4500,1.72
"Paraná",0,52,2,5,1200,1.82
"Paraná",0,33,8,8,800,1.72
"Paraná",0,60,8,11,0,1.69
"Paraná",1,37,8,12,1000,1.57
"Paraná",1,50,2,11,788,1.53
"Paraná",0,32,2,14,2300,1.76
"Paraná",0,41,8,4,2500,1.83
"Paraná",0,43,4,9,1500,1.72
"Paraná",0,25,4,11,2000,1.66
"Paraná",0,23,2,15,1300,1.7
"Paraná",0,60,2,5,500,1.63
"Paraná",0,32,2,12,1576,1.58
"Paraná",0,24,8,11,1650,1.73
"Paraná",1,43,2,6,1000,1.66
"Paraná",1,36,2,12,1100,1.75
"Paraná",0,41,8,1,1600,1.8
"Paraná",0,36,8,6,800,1.68
"Paraná",0,29,2,5,1500,1.64
"Paraná",0,68,8,5,3000,1.67
"Paraná",0,65,8,1,1200,1.78
"Paraná",0,31,8,7,800,1.62
"Paraná",1,63,2,5,400,1.61
"Paraná",0,39,2,12,3000,1.75
"Paraná",0,47,2,16,3000,1.8
"Paraná",1,55,2,12,2000,1.75
"Paraná",0,39,8,8,250,1.84
"Paraná",0,40,2,16,0,1.63
"Paraná",0,61,2,16,8000,1.67
"Paraná",0,38,8,12,1100,1.62
"Paraná",0,30,8,5,800,1.63
"Paraná",0,31,8,12,3000,1.74
"Paraná",0,33,2,15,2600,1.64
"Paraná",0,33,4,11,2300,1.68
"Paraná",0,41,2,16,2300,1.72
"Paraná",0,57,8,5,1000,1.69
"Paraná",0,67,2,6,0,1.54
"Paraná",0,33,8,9,2000,1.68
"Paraná",0,51,8,5,0,1.77
"Paraná",0,65,8,1,250,1.68
"Paraná",0,27,2,12,1000,1.73
"Paraná",0,28,2,12,788,1.73
"Paraná",1,72,8,1,0,1.69
"Paraná",0,46,8,3,400,1.86
"Paraná",0,51,8,1,300,1.62
"Paraná",0,42,8,5,300,1.56
"Paraná",0,54,2,5,1800,1.65
"Paraná",0,46,8,4,800,1.69
"Paraná",0,56,8,5,0,1.59
"Paraná",0,31,2,5,1200,1.73
"Paraná",0,47,2,15,2500,1.71
"Paraná",0,48,2,12,4000,1.73
"Paraná",0,64,2,12,1800,1.71
"Paraná",0,61,2,12,3000,1.67
"Paraná",0,55,2,5,800,1.84
"Paraná",0,54,2,5,1200,1.73
"Paraná",0,43,8,16,8000,1.64
"Paraná",0,38,8,7,2000,1.79
"Paraná",0,39,2,16,3000,1.69
"Paraná",0,43,2,12,4000,1.62
"Paraná",0,33,8,12,2200,1.66
"Paraná",0,42,8,6,700,1.72
"Paraná",0,29,6,12,1600,1.69
"Paraná",0,52,2,5,1279,1.86
"Paraná",0,56,6,5,700,1.64
"Paraná",0,43,8,11,2500,1.69
"Paraná",0,28,2,15,2400,1.66
"Paraná",0,52,4,5,1400,1.73
"Paraná",0,58,2,4,2150,1.65
"Paraná",0,63,8,6,1200,1.69
"Paraná",0,28,2,9,1250,1.73
"Paraná",0,30,2,12,1000,1.63
"Paraná",0,21,8,12,1000,1.6
"Paraná",1,56,2,14,600,1.65
"Paraná",1,40,8,12,1023,1.69
"Paraná",0,39,8,5,1000,1.75
"Paraná",0,42,8,12,2000,1.77
"Paraná",0,45,8,12,2250,1.66
"Paraná",0,43,8,9,1250,1.82
"Paraná",0,59,8,5,1000,1.6
"Paraná",0,28,2,11,788,1.81
"Paraná",0,29,2,12,1200,1.59
"Paraná",0,35,2,14,1500,1.58
"Paraná",0,34,8,12,1000,1.86
"Paraná",0,45,8,14,7000,1.73
"Paraná",0,38,8,5,1200,1.72
"Paraná",0,55,2,5,1200,1.57
"Paraná",0,46,8,6,1200,1.8
"Paraná",0,59,2,6,800,1.88
"Paraná",0,38,8,7,1200,1.75
"Paraná",0,55,2,3,1500,1.7
"Paraná",0,87,2,5,500,1.55
"Paraná",0,46,6,12,3000,1.67
"Paraná",0,40,8,3,2000,1.73
"Paraná",0,37,2,7,2000,1.63
"Paraná",1,50,2,16,5000,1.73
"Paraná",1,30,2,14,1100,1.62
"Paraná",0,51,2,3,1300,1.62
"Paraná",0,54,4,16,1670,1.8
"Paraná",1,44,2,16,2800,1.63
"Paraná",0,63,2,5,2700,1.84
"Paraná",1,51,2,16,1000,1.68
"Paraná",0,42,2,9,1500,1.85
"Paraná",0,52,2,16,5000,1.68
"Paraná",1,23,2,14,400,1.55
"Paraná",1,69,8,3,0,1.71
"Paraná",0,61,2,9,1200,1.73
"Paraná",1,50,2,5,985,1.69
"Paraná",1,27,2,12,1350,1.82
"Paraná",0,31,2,12,2000,1.6
"Paraná",0,67,2,5,788,1.64
"Paraná",0,56,2,14,10000,1.65
"Paraná",0,35,2,16,5000,1.71
"Paraná",1,40,2,16,2500,1.72
"Paraná",0,35,2,12,4000,1.72
"Paraná",0,40,2,10,1500,1.63
"Paraná",1,50,2,13,2000,1.7
"Paraná",0,35,2,8,1000,1.65
"Paraná",1,63,2,4,950,1.74
"Paraná",0,40,2,13,1800,1.63
"Paraná",1,49,2,13,1300,1.61
"Paraná",0,75,2,3,788,1.58
"Paraná",1,25,2,12,1400,1.72
"Paraná",0,32,2,12,5000,1.88
"Paraná",0,33,2,14,2000,1.63
"Paraná",1,58,8,1,600,1.53
"Paraná",0,33,8,12,2300,1.77
"Paraná",0,21,2,5,1200,1.76
"Paraná",0,28,2,12,1200,1.79
"Paraná",1,24,2,12,50,1.69
"Paraná",0,34,8,12,1700,1.62
"Paraná",0,45,2,1,1000,1.63
"Paraná",0,38,8,1,400,1.66
"Paraná",0,34,2,12,1000,1.72
"Paraná",0,74,2,5,0,1.77
"Paraná",0,65,2,5,0,1.8
"Paraná",0,67,2,4,0,1.59
"Paraná",0,81,2,4,0,1.69
"Paraná",0,58,2,6,874,1.59
"Paraná",0,39,8,3,400,1.73
"Paraná",0,61,2,6,800,1.78
"Paraná",0,54,2,12,1000,1.68
"Paraná",0,36,8,1,788,1.6
"Paraná",0,45,2,16,1150,1.66
"Paraná",0,53,2,3,1500,1.77
"Paraná",0,53,2,6,1200,1.73
"Paraná",1,52,2,1,300,1.76
"Paraná",0,30,2,9,600,1.76
"Paraná",0,65,2,4,0,1.79
"Paraná",0,26,2,8,1200,1.68
"Paraná",0,52,2,16,10000,1.54
"Paraná",0,63,2,5,3000,1.62
"Paraná",0,48,2,13,1500,1.67
"Paraná",0,61,2,12,1100,1.52
"Paraná",0,69,2,16,5000,1.57
"Paraná",0,43,8,16,920,1.66
"Paraná",1,57,2,16,5000,1.65
"Paraná",0,18,2,10,1200,1.73
"Paraná",1,36,6,16,1200,1.68
"Paraná",0,36,2,9,1400,1.76
"Paraná",0,37,2,12,1000,1.63
"Paraná",0,41,8,4,1500,1.71
"Paraná",0,65,2,12,1500,1.75
"Paraná",0,54,6,16,5000,1.56
"Paraná",1,50,8,12,788,1.63
"Paraná",0,60,8,5,800,1.71
"Paraná",0,53,8,4,1200,1.77
"Paraná",0,36,2,5,1300,1.69
"Paraná",0,24,4,12,1500,1.75
"Paraná",0,44,2,9,2000,1.65
"Paraná",0,77,2,4,700,1.72
"Paraná",0,53,2,9,788,1.66
"Paraná",0,40,2,8,1250,1.64
"Paraná",0,78,2,16,5000,1.79
"Paraná",0,59,8,6,900,1.58
"Paraná",0,56,8,6,1500,1.78
"Paraná",0,44,8,6,788,1.64
"Paraná",0,57,2,11,1000,1.77
"Paraná",0,34,2,12,80,1.77
"Paraná",0,49,2,3,788,1.74
"Paraná",1,45,4,16,900,1.59
"Paraná",0,50,2,3,900,1.71
"Paraná",0,38,2,12,1500,1.66
"Paraná",0,61,2,4,1590,1.77
"Paraná",0,48,4,1,2500,1.63
"Paraná",1,49,2,12,900,1.69
"Paraná",0,29,2,13,2900,1.81
"Paraná",0,39,2,9,1200,1.81
"Paraná",0,35,2,16,4000,1.72
"Paraná",0,38,2,16,2000,1.85
"Paraná",0,45,2,6,400,1.64
"Paraná",0,61,8,2,5000,1.77
"Paraná",0,53,2,5,1800,1.58
"Paraná",0,53,8,5,5500,1.74
"Paraná",1,25,2,12,1200,1.87
"Paraná",0,45,2,7,2000,1.73
"Paraná",0,60,8,6,2000,1.68
"Paraná",1,42,2,1,1200,1.73
"Paraná",1,47,8,5,900,1.65
"Paraná",0,37,8,6,1000,1.56
"Paraná",0,44,4,6,1500,1.75
"Paraná",1,35,4,5,1050,1.64
"Paraná",0,47,2,12,1500,1.7
"Paraná",0,49,8,13,1000,1.71
"Paraná",0,29,2,11,1740,1.59
"Paraná",0,50,2,10,700,1.67
"Paraná",0,27,2,9,1300,1.84
"Paraná",0,38,8,12,2000,1.71
"Paraná",0,48,8,1,1000,1.69
"Paraná",0,22,2,12,2500,1.7
"Paraná",0,52,2,9,4000,1.74
"Paraná",0,34,2,12,750,1.72
"Paraná",0,58,2,5,1200,1.75
"Paraná",0,53,2,5,17000,1.61
"Paraná",0,63,2,5,1500,1.83
"Paraná",0,29,2,12,1200,1.67
"Paraná",0,60,8,3,600,1.7
"Paraná",0,27,2,15,1600,1.67
"Paraná",0,45,8,13,3000,1.74
"Paraná",0,51,8,9,2000,1.79
"Paraná",0,60,8,14,4500,1.72
"Paraná",0,57,2,11,1500,1.74
"Paraná",0,52,8,16,1200,1.85
"Paraná",0,49,8,12,3000,1.61
"Paraná",0,57,2,5,2100,1.8
"Paraná",0,43,2,9,1500,1.81
"Paraná",0,33,2,12,1200,1.84
"Paraná",0,48,2,10,4000,1.59
"Paraná",0,30,2,12,3000,1.63
"Paraná",0,41,2,9,1500,1.79
"Paraná",1,35,2,12,1200,1.62
"Paraná",0,45,2,9,1800,1.8
"Paraná",0,29,8,12,2700,1.7
"Paraná",1,43,2,16,1100,1.63
"Paraná",0,33,2,11,2400,1.7
"Paraná",0,29,2,12,2000,1.63
"Paraná",0,37,2,12,2000,1.7
"Paraná",1,58,2,9,1300,1.76
"Paraná",0,42,2,6,2000,1.7
"Paraná",0,28,2,12,1800,1.69
"Paraná",0,32,8,12,2200,1.66
"Paraná",0,43,2,1,3000,1.62
"Paraná",0,43,2,5,1800,1.69
"Paraná",0,51,8,5,1800,1.77
"Paraná",0,50,2,1,1550,1.6
"Paraná",1,35,2,9,1200,1.68
"Paraná",0,33,2,12,1600,1.71
"Paraná",0,58,8,9,1300,1.66
"Paraná",0,58,8,1,120,1.58
"Paraná",0,38,2,12,2500,1.64
"Paraná",0,57,2,6,1200,1.73
"Paraná",0,37,2,9,1300,1.68
"Paraná",0,36,8,9,1850,1.76
"Paraná",0,34,8,6,1580,1.59
"Paraná",1,40,2,12,1000,1.75
"Paraná",0,56,2,4,1900,1.76
"Paraná",0,53,2,12,2600,1.61
"Paraná",0,38,8,8,1500,1.67
"Paraná",0,59,2,12,2300,1.72
"Paraná",1,54,2,16,4500,1.67
"Paraná",0,71,2,16,30000,1.68
"Paraná",0,46,8,12,1000,1.77
"Paraná",0,52,8,16,12000,1.71
"Paraná",0,62,8,5,600,1.64
"Paraná",1,36,8,12,1200,1.62
"Paraná",0,50,2,12,1500,1.66
"Paraná",0,59,2,1,800,1.74
"Paraná",1,28,8,9,950,1.6
"Paraná",1,55,4,6,430,1.66
"Paraná",0,39,8,11,7880,1.69
"Paraná",0,56,2,5,788,1.76
"Paraná",0,60,2,3,1400,1.62
"Paraná",0,53,8,1,1500,1.69
"Paraná",1,21,2,12,1200,1.74
"Paraná",0,48,8,16,4000,1.7
"Paraná",0,42,2,9,2500,1.78
"Paraná",0,46,8,8,788,1.65
"Paraná",0,37,2,12,3000,1.72
"Paraná",1,65,6,16,8000,1.72
"Paraná",0,64,8,12,2000,1.75
"Paraná",0,62,2,5,2300,1.57
"Paraná",1,37,2,16,2700,1.72
"Paraná",0,67,2,16,18000,1.57
"Paraná",0,47,2,1,3000,1.63
"Paraná",1,64,8,12,1100,1.68
"Paraná",0,32,2,13,2500,1.66
"Paraná",0,68,2,8,3000,1.73
"Paraná",1,35,2,16,4000,1.66
"Paraná",1,34,2,12,1080,1.85
"Paraná",1,60,2,5,1100,1.73
"Paraná",0,43,8,12,3500,1.82
"Paraná",0,55,2,1,1578,1.71
"Paraná",0,63,4,4,500,1.76
"Paraná",0,49,2,12,940,1.7
"Paraná",0,34,2,12,2000,1.59
"Paraná",1,58,2,5,500,1.56
"Paraná",0,50,2,16,1500,1.77
"Paraná",0,38,8,12,4000,1.8
"Paraná",0,52,2,11,1000,1.79
"Paraná",0,62,2,5,1000,1.74
"Paraná",0,57,2,1,1200,1.8
"Paraná",0,51,2,6,1000,1.58
"Paraná",1,46,8,9,788,1.61
"Paraná",0,58,2,5,1600,1.52
"Paraná",0,46,8,3,788,1.69
"Paraná",0,64,2,4,800,1.76
"Paraná",1,41,2,16,3800,1.83
"Paraná",0,53,2,16,7000,1.82
"Paraná",1,30,8,16,2500,1.48
"Paraná",0,29,4,12,3000,1.65
"Paraná",0,50,2,12,8000,1.61
"Paraná",0,57,2,16,10000,1.78
"Paraná",0,34,2,16,18000,1.62
"Paraná",0,46,2,16,7500,1.57
"Paraná",1,41,2,16,6500,1.76
"Paraná",0,45,2,12,6000,1.67
"Paraná",0,25,2,12,2500,1.78
"Paraná",0,29,2,16,2000,1.72
"Paraná",0,47,2,3,1200,1.75
"Paraná",1,33,2,16,2500,1.84
"Paraná",0,55,4,9,800,1.7
"Paraná",1,39,8,16,4000,1.82
"Paraná",1,42,2,5,460,1.8
"Paraná",0,43,2,12,788,1.67
"Paraná",0,34,8,5,788,1.74
"Paraná",0,49,8,9,1100,1.86
"Paraná",0,31,2,12,1600,1.77
"Paraná",0,33,8,12,7000,1.62
"Paraná",0,45,8,5,2500,1.66
"Paraná",0,41,2,12,2400,1.7
"Paraná",1,48,2,5,400,1.77
"Paraná",0,43,2,5,1400,1.68
"Paraná",0,53,2,3,1105,1.55
"Paraná",0,80,2,1,0,1.86
"Paraná",0,52,8,5,1200,1.67
"Paraná",0,22,2,10,1050,1.68
"Paraná",0,43,8,12,1200,1.72
"Paraná",0,34,8,9,1500,1.74
"Paraná",0,37,2,17,1300,1.74
"Paraná",0,58,8,5,700,1.86
"Paraná",0,54,8,17,1600,1.73
"Paraná",1,38,8,12,800,1.84
"Paraná",0,27,4,9,1800,1.77
"Paraná",0,48,8,6,1500,1.69
"Paraná",0,39,8,5,1665,1.73
"Paraná",1,55,2,5,200,1.75
"Paraná",0,50,8,2,1500,1.66
"Paraná",0,40,8,5,1032,1.68
"Paraná",0,28,8,10,800,1.75
"Paraná",0,36,8,11,1100,1.59
"Paraná",0,52,8,8,1200,1.81
"Paraná",0,41,2,1,1200,1.6
"Paraná",1,50,2,7,788,1.59
"Paraná",0,54,2,5,1200,1.71
"Paraná",0,40,2,3,3700,1.83
"Paraná",0,54,2,5,788,1.66
"Paraná",0,57,8,6,788,1.71
"Paraná",0,18,8,11,1200,1.6
"Paraná",1,26,2,15,3000,1.73
"Paraná",0,51,8,9,1000,1.73
"Paraná",0,41,2,12,2500,1.79
"Paraná",0,21,8,9,1035,1.76
"Paraná",0,60,2,5,416,1.67
"Paraná",1,51,4,5,800,1.68
"Paraná",0,36,2,15,8600,1.63
"Paraná",0,25,4,10,788,1.76
"Paraná",0,43,6,9,2000,1.74
"Paraná",0,35,2,8,2000,1.73
"Paraná",0,42,2,9,500,1.84
"Paraná",0,69,2,1,350,1.5
"Paraná",0,58,2,2,650,1.75
"Paraná",0,38,2,4,850,1.65
"Paraná",1,58,4,5,75,1.57
"Paraná",1,32,2,12,850,1.79
"Paraná",0,55,2,5,14000,1.56
"Paraná",0,48,8,1,400,1.68
"Paraná",1,47,2,13,300,1.71
"Paraná",0,56,2,1,1110,1.83
"Paraná",0,29,2,9,900,1.61
"Paraná",0,83,2,1,0,1.8
"Paraná",1,68,2,5,500,1.66
"Paraná",0,49,8,1,400,1.68
"Paraná",1,39,2,5,1000,1.83
"Paraná",0,56,2,1,2000,1.64
"Paraná",1,44,8,10,500,1.65
"Paraná",0,67,8,4,100,1.86
"Paraná",1,63,2,1,788,1.76
"Paraná",0,34,8,12,1850,1.74
"Paraná",0,52,8,7,1200,1.81
"Paraná",0,58,2,12,4500,1.69
"Paraná",0,36,8,9,3000,1.76
"Paraná",0,53,2,16,6000,1.7
"Paraná",1,34,2,12,150,1.7
"Paraná",1,56,8,13,1740,1.59
"Paraná",0,38,2,7,1000,1.72
"Paraná",1,59,2,12,1200,1.71
"Paraná",0,41,2,12,4500,1.68
"Paraná",0,33,2,12,1280,1.69
"Paraná",1,45,2,13,1577,1.79
"Paraná",0,41,8,5,340,1.67
"Paraná",0,54,2,13,9100,1.72
"Paraná",0,34,4,12,1300,1.65
"Paraná",1,50,2,16,1340,1.66
"Paraná",0,55,8,5,400,1.72
"Paraná",0,42,8,16,2000,1.74
"Paraná",1,47,2,16,1300,1.75
"Paraná",1,65,8,11,150,1.81
"Paraná",0,33,2,16,4200,1.76
"Paraná",0,38,8,9,700,1.73
"Paraná",0,25,4,12,900,1.51
"Paraná",1,31,2,12,788,1.63
"Paraná",1,43,2,12,1000,1.63
"Paraná",0,45,8,16,5000,1.64
"Paraná",0,41,2,16,8000,1.7
"Paraná",1,47,2,11,350,1.49
"Paraná",0,46,2,9,3000,1.67
"Paraná",0,36,2,12,1600,1.75
"Paraná",0,42,8,9,900,1.81
"Paraná",0,30,2,12,1500,1.65
"Paraná",1,41,2,12,985,1.76
"Paraná",1,25,2,12,1200,1.75
"Paraná",1,41,8,12,900,1.69
"Paraná",0,39,2,12,1800,1.85
"Paraná",1,33,8,5,900,1.76
"Paraná",0,26,2,5,1500,1.74
"Paraná",1,37,4,1,1200,1.7
"Paraná",1,40,8,12,980,1.67
"Paraná",0,31,8,17,5000,1.95
"Paraná",0,27,8,1,1500,1.74
"Paraná",1,29,2,12,15000,1.63
"Paraná",0,54,8,4,500,1.61
"Paraná",1,19,2,5,500,1.74
"Paraná",0,60,4,1,250,1.63
"Paraná",0,41,2,6,3000,1.55
"Paraná",0,55,2,5,1000,1.7
"Paraná",0,53,2,4,500,1.73
"Paraná",0,58,2,16,3000,1.63
"Paraná",1,25,2,16,1500,1.74
"Paraná",1,55,2,16,12000,1.72
"Paraná",0,52,6,16,7800,1.8
"Paraná",0,24,8,12,4500,1.6
"Paraná",0,30,2,16,1500,1.71
"Paraná",1,34,2,16,7500,1.67
"Paraná",0,73,2,16,12000,1.89
"Paraná",1,57,2,15,8000,1.79
"Paraná",1,21,2,15,205,1.82
"Paraná",0,51,2,16,3000,1.51
"Paraná",1,52,2,16,10000,1.78
"Paraná",0,67,6,16,14000,1.86
"Paraná",1,30,2,16,1500,1.63
"Paraná",1,31,8,16,1500,1.67
"Paraná",0,65,8,13,2890,1.89
"Paraná",0,31,2,16,5000,1.77
"Paraná",1,47,2,16,13000,1.53
"Paraná",0,47,2,5,1300,1.72
"Paraná",0,39,2,5,1577,1.79
"Paraná",0,42,2,15,5000,1.64
"Paraná",0,35,8,10,790,1.81
"Paraná",1,68,8,3,600,1.67
"Paraná",1,28,8,9,1500,1.66
"Paraná",1,52,8,3,250,1.79
"Paraná",1,34,2,12,1200,1.71
"Paraná",0,38,6,13,1577,1.71
"Paraná",0,54,2,16,4000,1.8
"Paraná",1,36,2,12,900,1.73
"Paraná",0,67,2,16,1000,1.88
"Paraná",1,53,8,13,920,1.77
"Paraná",0,53,6,16,2000,1.85
"Paraná",1,34,2,16,6000,1.7
"Paraná",1,33,2,16,1500,1.72
"Paraná",1,55,8,16,4500,1.77
"Paraná",1,45,8,16,13000,1.77
"Paraná",0,40,2,9,1500,1.74
"Paraná",1,44,4,13,1100,1.71
"Paraná",0,50,4,2,3500,1.76
"Paraná",0,50,8,1,2000,1.69
"Paraná",1,42,4,12,788,1.68
"Paraná",0,40,2,12,1200,1.63
"Paraná",1,50,2,9,1300,1.7
"Paraná",1,34,8,9,1300,1.62
"Paraná",1,54,2,12,5000,1.79
"Paraná",0,31,2,16,4600,1.85
"Paraná",1,51,2,5,1000,1.68
"Paraná",0,55,4,3,5500,1.69
"Paraná",0,47,8,12,1900,1.68
"Paraná",1,49,2,1,1000,1.73
"Paraná",0,37,2,16,7000,1.65
"Paraná",1,26,2,16,4000,1.7
"Paraná",0,26,2,16,2500,1.82
"Paraná",1,32,2,9,1400,1.83
"Paraná",1,55,2,12,945,1.6
"Paraná",1,37,8,6,200,1.53
"Paraná",1,36,4,12,1483,1.57
"Paraná",1,54,6,3,940,1.76
"Paraná",0,35,8,11,1500,1.79
"Paraná",0,33,2,16,2000,1.7
"Paraná",0,46,4,9,2300,1.8
"Paraná",0,47,6,9,2500,1.64
"Paraná",0,47,2,16,2300,1.65
"Paraná",1,46,2,12,2500,1.67
"Paraná",0,41,2,4,2389,1.67
"Paraná",1,51,2,12,2000,1.6
"Paraná",1,27,2,12,1500,1.62
"Paraná",1,62,4,3,320,1.85
"Paraná",0,30,2,6,1000,1.61
"Paraná",1,23,8,7,788,1.63
"Paraná",1,40,2,12,788,1.74
"Paraná",0,36,2,12,1300,1.64
"Paraná",0,34,2,12,1200,1.67
"Paraná",1,49,4,14,3500,1.78
"Paraná",1,31,2,15,1800,1.7
"Paraná",0,51,2,9,1700,1.63
"Paraná",1,62,2,16,6000,1.71
"Paraná",0,34,2,16,5000,1.82
"Paraná",0,33,2,16,5000,1.79
"Paraná",1,30,2,16,2000,1.78
"Paraná",0,30,2,16,5500,1.55
"Paraná",1,33,2,16,1500,1.74
"Paraná",0,73,2,5,3000,1.6
"Paraná",0,30,2,16,8000,1.65
"Paraná",1,53,2,16,2300,1.67
"Paraná",1,35,2,15,850,1.63
"Paraná",1,23,2,16,980,1.68
"Paraná",1,26,2,12,2000,1.68
"Paraná",1,21,2,15,400,1.64
"Paraná",1,22,2,14,1000,1.64
"Paraná",1,22,2,15,680,1.6
"Paraná",1,19,2,13,400,1.77
"Paraná",1,21,6,16,900,1.63
"Paraná",1,38,2,16,900,1.64
"Paraná",0,29,2,12,2100,1.68
"Paraná",0,52,2,15,4000,1.69
"Paraná",0,44,2,6,1200,1.76
"Paraná",0,73,2,16,2500,1.79
"Paraná",0,33,6,12,5000,1.89
"Paraná",1,67,8,9,1000,1.64
"Paraná",0,32,2,9,9000,1.73
"Paraná",1,30,2,16,2800,1.64
"Paraná",1,45,2,16,3400,1.62
"Paraná",0,48,2,12,2364,1.8
"Paraná",1,23,2,12,788,1.58
"Paraná",1,60,2,12,1150,1.58
"Paraná",0,28,8,12,1100,1.7
"Paraná",0,33,2,9,10000,1.76
"Paraná",0,54,8,1,1400,1.8
"Paraná",1,33,2,11,1450,1.87
"Paraná",0,48,8,1,1600,1.56
"Paraná",0,28,8,12,4000,1.86
"Paraná",0,42,2,9,4500,1.8
"Paraná",0,52,4,9,1200,1.68
"Paraná",1,46,2,16,2000,1.68
"Paraná",0,55,2,12,3500,1.7
"Paraná",0,65,6,5,1000,1.73
"Paraná",0,51,8,16,4980,1.57
"Paraná",1,55,8,3,1100,1.71
